2780,Noah Smith,Male,44,Johannesburg,South Africa,-26.218148,28.058517,New Customer,2023-04-03
2781,Lucas Wilson,Male,40,Edmonton,Canada,53.511484,-113.455445,At Risk,2023-10-16
2782,Bongiwe Lewis,Female,46,East London,South Africa,-33.023539,27.921494,At Risk,2023-07-12
2783,Ashley Patel,Female,56,East London,South Africa,-32.990859,27.904544,High Value,2023-01-19
2784,Carter Walker,Male,32,Hobart,Australia,-42.881408,147.367095,Occasional,2021-04-12
2785,Zanele Price,Female,29,Toronto,Canada,43.610420,-79.403665,Dormant,2021-05-09
2786,Olivia Khumalo,Female,39,Manchester,UK,53.467793,-2.238065,At Risk,2024-05-12
2787,Amanda Thomas,Female,24,San Jose,USA,37.372592,-121.903100,New Customer,2023-09-07
2788,Lerato Jones,Female,42,Perth,Australia,-31.906231,115.828888,Dormant,2023-05-28
2789,Lesedi Lewis,Male,40,Pietermaritzburg,South Africa,-29.568489,30.404924,At Risk,2021-07-28
2790,Sibongile Reddy,Female,29,Leicester,UK,52.628697,-1.129748,Occasional,2022-11-10
2791,Sophia Patel,Female,29,Sheffield,UK,53.350321,-1.486555,High Value,2022-04-13
2792,Aiden Taylor,Male,20,Houston,USA,29.807110,-95.344895,Dormant,2021-04-11
2793,Tshepo Scott,Male,49,Austin,USA,30.230050,-97.756132,Loyal,2023-04-15
2794,Nokwanda Roberts,Female,61,Benoni,South Africa,-26.178904,28.311795,Occasional,2022-10-13
2795,Lucas Cele,Male,28,Austin,USA,30.267568,-97.747561,Loyal,2021-04-19
2796,Harper MacDonald,Female,34,Cairns,Australia,-16.878052,145.822188,Occasional,2024-09-03
2797,Ethan Mahlangu,Male,42,Seattle,USA,47.586781,-122.311111,New Customer,2024-03-16
2798,Brandon Thomson,Male,22,Kimberley,South Africa,-28.777931,24.735546,Champion,2022-01-13
2799,Kabelo Wood,Male,38,Vancouver,Canada,49.321917,-123.077272,At Risk,2023-11-25
2800,Lily Hall,Female,59,Quebec City,Canada,46.788106,-71.169778,Champion,2022-03-08
2801,Arjun Robinson,Male,62,Edmonton,Canada,53.558812,-113.468578,Occasional,2022-08-12
2802,Amelia Perez,Female,24,Kimberley,South Africa,-28.761888,24.734190,Dormant,2023-09-28
2803,Lucas Garcia,Male,54,San Jose,USA,37.344584,-121.841252,Champion,2022-04-06
2804,Leo Johnson,Male,64,Edmonton,Canada,53.582907,-113.454906,Loyal,2024-05-20
2805,Kayla Turner,Female,27,Bloemfontein,South Africa,-29.059188,26.197545,Occasional,2022-11-07
2806,Thandeka Khan,Female,21,Edinburgh,UK,55.978866,-3.140106,Dormant,2021-08-11
2807,Arjun Khumalo,Male,47,San Diego,USA,32.692911,-117.117183,Dormant,2021-11-19
2808,Noah Roberts,Male,18,Bristol,UK,51.466513,-2.558283,New Customer,2022-01-11
2809,Grace Masondo,Female,22,Ottawa,Canada,45.438762,-75.687209,Loyal,2023-07-27
2810,Samantha Nkosi,Female,40,New York,USA,40.740193,-74.019341,High Value,2023-02-24
2811,Tebogo Evans,Male,30,Montreal,Canada,45.516639,-73.536425,Loyal,2022-10-08
2812,Emma Evans,Female,64,Bristol,UK,51.483016,-2.570998,High Value,2022-03-03
2813,Dylan Jones,Male,34,Polokwane,South Africa,-23.877896,29.510678,Dormant,2021-05-17
2814,Mohammed Murray,Male,23,Kimberley,South Africa,-28.739583,24.722234,Champion,2022-01-02
2815,Mpho Price,Male,47,Rustenburg,South Africa,-25.629456,27.209633,High Value,2023-03-12
2816,Jasmine Roberts,Female,46,Phoenix,USA,33.490767,-112.114169,Occasional,2022-12-15
2817,Busisiwe Thomas,Female,43,San Jose,USA,37.376209,-121.873042,Loyal,2022-03-02
2818,Abigail Campbell,Female,56,New York,USA,40.726672,-74.014293,High Value,2024-02-25
2819,Lungelo Robertson,Male,44,Johannesburg,South Africa,-26.205535,28.040206,New Customer,2023-02-21
2820,Ethan Roberts,Male,54,Austin,USA,30.277918,-97.780816,Occasional,2023-06-24
2821,Jennifer Majola,Female,20,Sydney,Australia,-33.849151,151.215376,Champion,2023-06-20
2822,Amelia Nelson,Female,28,Pretoria,South Africa,-25.789112,28.241489,At Risk,2022-11-02
2823,Karabo Jones,Male,37,New York,USA,40.722861,-73.964870,At Risk,2021-04-08
2824,Harper Davis,Female,42,Melbourne,Australia,-37.834342,144.981603,High Value,2022-05-09
2825,Ntombifuthi Perez,Female,54,Cardiff,UK,51.522715,-3.188060,Dormant,2022-08-24
2826,Phindile Williams,Female,63,Johannesburg,South Africa,-26.249225,28.003639,Occasional,2023-12-09
2827,Brandon White,Male,61,Johannesburg,South Africa,-26.170011,27.998336,Dormant,2024-06-07
2828,Elijah Brown,Male,45,Atlanta,USA,33.708454,-84.390157,High Value,2023-02-20
2829,Jack Masondo,Male,64,East London,South Africa,-33.047025,27.935001,Dormant,2024-06-27
2830,Lindiwe Evans,Female,46,Toronto,Canada,43.608606,-79.424490,New Customer,2023-01-04
2831,William Vilakazi,Male,62,New York,USA,40.732200,-74.015987,At Risk,2023-11-20
2832,Isabella Clarke,Female,22,Cape Town,South Africa,-33.918823,18.381226,Champion,2024-08-02
2833,Nomsa Wood,Female,57,Sandton,South Africa,-26.070974,28.070324,Dormant,2023-01-18
2834,Mason Martin,Male,34,Hamilton,Canada,43.212119,-79.853383,New Customer,2022-06-10
2835,Neha Davies,Female,23,Hamilton,Canada,43.293208,-79.857198,Champion,2023-03-20
2836,Arjun Carter,Male,25,Houston,USA,29.738770,-95.387788,At Risk,2024-07-25
2837,Lucas Kunene,Male,65,Nelspruit,South Africa,-25.505478,30.998081,Champion,2022-09-26
2838,Bongiwe Zulu,Female,29,Seattle,USA,47.624464,-122.377598,New Customer,2021-02-26
2839,Emily Jackson,Female,35,Montreal,Canada,45.483494,-73.597339,Champion,2024-09-27
2840,Alexis Dlamini,Female,31,Winnipeg,Canada,49.845809,-97.108459,High Value,2021-03-18
2841,Hunter Murray,Male,50,Phoenix,USA,33.410202,-112.097871,New Customer,2022-01-02
2842,Harry Roberts,Male,58,Sandton,South Africa,-26.119897,28.049888,Occasional,2021-03-21
2843,Harry Hughes,Male,44,Birmingham,UK,52.488670,-1.867457,High Value,2024-07-07
2844,Elijah Robinson,Male,37,Canberra,Australia,-35.318918,149.109558,New Customer,2021-03-14
2845,Lungelo Thompson,Male,56,Pretoria,South Africa,-25.784817,28.219049,Dormant,2022-11-14
2846,Sophia Wilson,Female,28,East London,South Africa,-33.035958,27.949084,Loyal,2022-07-08
2847,Lerato Mitchell,Female,60,Atlanta,USA,33.762415,-84.399335,Occasional,2021-08-05
2848,Mason Davies,Male,35,Denver,USA,39.736057,-104.987706,Dormant,2024-06-25
2849,Karabo Martinez,Male,62,San Jose,USA,37.312911,-121.859189,Dormant,2023-12-15
2850,Nkosi Roberts,Male,25,Perth,Australia,-31.918914,115.904024,High Value,2023-10-06
2851,Caleb Baker,Male,57,Sydney,Australia,-33.897685,151.212043,Loyal,2022-10-17
2852,Ryan White,Male,21,Manchester,UK,53.460396,-2.205843,Dormant,2024-06-18
2853,Samantha Nkosi,Female,38,Cairns,Australia,-16.891919,145.755593,At Risk,2022-01-23
2854,Jasmine Davies,Female,48,London,UK,51.502342,-0.108155,Dormant,2021-12-14
2855,Isabella Mahlangu,Female,41,Bloemfontein,South Africa,-29.044887,26.191145,New Customer,2024-05-02
2856,Jacob Campbell,Male,54,Miami,USA,25.764703,-80.178390,High Value,2024-10-25
2857,Aria Khan,Female,33,Denver,USA,39.741292,-104.968840,Loyal,2024-05-12
2858,Nathan Wilson,Male,29,San Jose,USA,37.299500,-121.929283,High Value,2024-09-11
2859,Mason Buthelezi,Male,48,San Diego,USA,32.667005,-117.141998,New Customer,2022-01-16
2860,Emily Mnguni,Female,43,Hobart,Australia,-42.850304,147.361824,Loyal,2022-08-14
2861,Olivia Garcia,Female,59,Belfast,UK,54.560287,-5.971587,Dormant,2022-09-20
2862,Kayla Clarke,Female,22,Austin,USA,30.218101,-97.747392,New Customer,2023-11-18
2863,Ella Mnguni,Female,46,Kimberley,South Africa,-28.702257,24.790892,Occasional,2021-03-06
2864,Olivia Nelson,Female,42,Coventry,UK,52.454567,-1.507407,Occasional,2023-11-03
2865,Yusuf Govender,Male,49,Bloemfontein,South Africa,-29.070885,26.168571,Dormant,2022-07-22
2866,Caleb Govender,Male,25,Belfast,UK,54.621456,-5.943924,High Value,2022-11-12
2867,Ryan Davies,Male,31,Birmingham,UK,52.484651,-1.900565,Dormant,2021-06-07
2868,William White,Male,33,Montreal,Canada,45.493851,-73.570961,At Risk,2021-05-28
2869,Noah Martinez,Male,18,Rustenburg,South Africa,-25.712525,27.212180,Dormant,2024-01-02
2870,Anisha Stewart,Female,34,Hamilton,Canada,43.243198,-79.897492,Dormant,2022-04-03
2871,Amelia Roberts,Female,61,Glasgow,UK,55.859389,-4.208837,Dormant,2022-03-13
2872,Ravi Turner,Male,63,Glasgow,UK,55.880560,-4.242343,New Customer,2022-02-28
2873,Hannah Anderson,Female,50,Hamilton,Canada,43.238452,-79.832214,Champion,2022-04-07
2874,Hunter Anderson,Male,22,Pretoria,South Africa,-25.716032,28.190080,Loyal,2023-11-10
2875,Caleb Ntuli,Male,33,New York,USA,40.667584,-74.035502,New Customer,2022-03-27
2876,Lucas Perez,Male,39,Durban,South Africa,-29.821810,31.054575,Dormant,2023-01-15
2877,Siyanda Nkosi,Male,31,Darwin,Australia,-12.440083,130.823975,At Risk,2022-01-21
2878,Layla Murphy,Female,18,New York,USA,40.696004,-74.004818,New Customer,2022-03-05
2879,Samantha Mokoena,Female,64,Melbourne,Australia,-37.859322,144.937814,At Risk,2023-04-03
2880,Mia Molefe,Female,54,Brisbane,Australia,-27.513657,153.058821,New Customer,2021-02-28
2881,Samuel Mnguni,Male,37,Pietermaritzburg,South Africa,-29.585310,30.337668,Loyal,2022-04-26
2882,Siyanda Jackson,Male,38,Bristol,UK,51.493401,-2.587605,Champion,2024-11-19
2883,Oliver Ndlovu,Male,35,Calgary,Canada,51.051206,-114.091484,New Customer,2023-03-27
2884,Jayden Taylor,Male,32,Johannesburg,South Africa,-26.190924,28.021960,At Risk,2024-03-07
2885,Jayden Miller,Male,39,Polokwane,South Africa,-23.919083,29.438079,Dormant,2024-02-10
2886,Samuel Ntuli,Male,28,Johannesburg,South Africa,-26.174935,28.057032,Loyal,2021-05-19
2887,Fatima Masondo,Female,36,Rustenburg,South Africa,-25.696228,27.218389,New Customer,2024-05-18
2888,Nokwanda Thompson,Female,19,Pretoria,South Africa,-25.726146,28.190883,Champion,2021-09-12
2889,Jacob Thomas,Male,38,Ottawa,Canada,45.420483,-75.670340,High Value,2022-12-12
2890,Oliver Mthembu,Male,25,Benoni,South Africa,-26.151438,28.308490,Occasional,2024-06-02
2891,Ella Wilson,Female,24,Manchester,UK,53.467135,-2.218306,Dormant,2023-09-19
2892,Ntombifuthi Singh,Female,46,Benoni,South Africa,-26.226819,28.301485,Dormant,2021-05-21
2893,Ethan Jones,Male,30,Toronto,Canada,43.690707,-79.351625,Occasional,2023-02-03
2894,Noah Govender,Male,54,Ottawa,Canada,45.424882,-75.712850,New Customer,2024-05-02
2895,Emma Jones,Female,46,Newcastle,UK,55.000022,-1.612858,Dormant,2022-02-26
2896,Ashley Williams,Female,61,Phoenix,USA,33.402038,-112.076742,Champion,2022-10-11
2897,William Taylor,Male,45,London,UK,51.490411,-0.162580,High Value,2024-11-15
2898,Sipho Hughes,Male,56,Los Angeles,USA,34.025582,-118.221298,Loyal,2024-04-01
2899,Logan Thomas,Male,28,East London,South Africa,-32.976362,27.892111,Occasional,2021-11-02
2900,Oliver Singh,Male,19,Port Elizabeth,South Africa,-33.935179,25.598157,Loyal,2023-02-27
2901,Nkosi Evans,Male,20,Montreal,Canada,45.467089,-73.568848,Occasional,2023-10-28
2902,Lauren Smith,Female,65,Winnipeg,Canada,49.884360,-97.143712,New Customer,2021-07-03
2903,Mandla Singh,Male,31,Pietermaritzburg,South Africa,-29.573266,30.393099,High Value,2022-12-27
2904,Lily Ndlovu,Female,63,Kimberley,South Africa,-28.704117,24.780475,Champion,2024-08-10
2905,Harper Fraser,Female,51,Hamilton,Canada,43.246632,-79.917163,Dormant,2021-03-05
2906,Kayla Taylor,Female,37,Durban,South Africa,-29.857468,31.006552,Occasional,2021-09-06
2907,Logan Walker,Male,46,Seattle,USA,47.573216,-122.341754,New Customer,2021-03-22
2908,Alexis Khan,Female,29,Sandton,South Africa,-26.117011,28.062285,At Risk,2024-02-27
2909,Amelia Ntuli,Female,29,Edmonton,Canada,53.542613,-113.531375,New Customer,2022-02-25
2910,Aisha Evans,Female,64,Phoenix,USA,33.399687,-112.118949,At Risk,2021-11-07
2911,Zoe Hall,Female,64,Pretoria,South Africa,-25.751601,28.224639,Champion,2023-06-18
2912,Neha Murphy,Female,65,Melbourne,Australia,-37.823247,144.988431,New Customer,2024-12-06
2913,Fatima Fraser,Female,53,Austin,USA,30.311034,-97.772706,At Risk,2022-05-02
2914,Nokwanda Jones,Female,63,Coventry,UK,52.416589,-1.487845,Loyal,2022-03-07
2915,Charlotte Dlamini,Female,31,Edmonton,Canada,53.510760,-113.525201,At Risk,2024-02-11
2916,Busisiwe Lewis,Female,18,Hamilton,Canada,43.228444,-79.884891,Dormant,2023-05-04
2917,Elijah Stewart,Male,19,Rustenburg,South Africa,-25.695622,27.278766,At Risk,2024-07-02
2918,Victoria Phillips,Female,64,Leeds,UK,53.801906,-1.544474,At Risk,2024-10-01
2919,Layla Davies,Female,27,Liverpool,UK,53.426064,-2.956934,At Risk,2024-05-22
2920,Leo Hlongwane,Male,28,Calgary,Canada,51.092464,-114.040373,At Risk,2023-04-27
2921,Benjamin Hall,Male,60,Brisbane,Australia,-27.502453,153.047516,New Customer,2023-08-26
2922,Priya Ntuli,Female,65,Miami,USA,25.729485,-80.194507,Dormant,2021-09-26
2923,Alexander Mnguni,Male,34,Sydney,Australia,-33.905623,151.204737,Dormant,2023-08-09
2924,Elijah Mkhize,Male,39,Ottawa,Canada,45.410603,-75.695555,Champion,2021-04-07
2925,Noah Roberts,Male,24,Leicester,UK,52.605210,-1.107484,Champion,2023-12-16
2926,Ayanda Adams,Female,26,Benoni,South Africa,-26.233283,28.359448,New Customer,2021-06-27
2927,Palesa Smith,Female,31,Bristol,UK,51.482332,-2.630526,Dormant,2021-07-08
2928,Anisha Robertson,Female,55,Manchester,UK,53.443794,-2.274940,Champion,2022-07-17
2929,Cooper Johnson,Male,24,San Jose,USA,37.302364,-121.866845,At Risk,2024-11-04
2930,Priya Mthembu,Female,57,Leicester,UK,52.628145,-1.177394,At Risk,2024-08-10
2931,Ava Hlongwane,Female,18,Durban,South Africa,-29.899226,30.994492,Champion,2023-01-04
2932,Carter Pillay,Male,60,Leicester,UK,52.665301,-1.094764,Occasional,2022-11-15
2933,Karabo Smith,Male,19,Seattle,USA,47.625054,-122.283068,Dormant,2023-07-08
2934,Alexander Mahlangu,Male,20,Edinburgh,UK,55.925910,-3.188347,Champion,2024-06-19
2935,Tshepo MacKenzie,Male,20,Johannesburg,South Africa,-26.182833,28.073053,Champion,2021-09-23
2936,Busisiwe Miller,Female,58,Atlanta,USA,33.797656,-84.386619,New Customer,2022-03-24
2937,Nokwanda Molefe,Female,18,Canberra,Australia,-35.235311,149.118769,Occasional,2024-10-23
2938,Amelia Mokoena,Female,56,Edmonton,Canada,53.571077,-113.461447,Loyal,2023-07-07
2939,Samantha Cele,Female,40,Dallas,USA,32.820840,-96.841692,Champion,2021-04-26
2940,Busisiwe Majola,Female,43,Philadelphia,USA,39.920607,-75.191829,Loyal,2021-01-28
2941,Lungelo Anderson,Male,57,Ottawa,Canada,45.405364,-75.659286,Champion,2023-01-08
2942,Vikram Smith,Male,20,Toronto,Canada,43.619121,-79.429966,At Risk,2022-02-27
2943,Musa Carter,Male,46,Perth,Australia,-31.953891,115.870597,Champion,2022-05-25
2944,Jacob Smith,Male,54,Liverpool,UK,53.389493,-3.020521,Dormant,2023-11-14
2945,Amelia Jackson,Female,41,San Jose,USA,37.304985,-121.927627,At Risk,2024-06-06
2946,Vikram Mahlangu,Male,36,San Jose,USA,37.378855,-121.933828,Loyal,2022-07-13
2947,Harper Brown,Female,51,Montreal,Canada,45.544368,-73.605529,High Value,2022-06-22
2948,Abigail Masondo,Female,42,Vancouver,Canada,49.275899,-123.140953,Loyal,2023-10-24
2949,Nozipho Johnson,Female,35,Bloemfontein,South Africa,-29.051848,26.149431,High Value,2023-11-10
2950,Mpho Dlamini,Male,26,Houston,USA,29.771693,-95.394794,Champion,2023-05-22
2951,Lily Anderson,Female,57,Benoni,South Africa,-26.155979,28.332453,Loyal,2021-07-20
2952,Logan Mitchell,Male,62,Darwin,Australia,-12.419784,130.879292,New Customer,2024-06-14
2953,Benjamin Mokoena,Male,39,Bristol,UK,51.491687,-2.549055,Dormant,2021-08-27
2954,Jordan Roberts,Male,44,Chicago,USA,41.876504,-87.604735,At Risk,2023-04-26
2955,Sophia Robinson,Female,51,Birmingham,UK,52.458708,-1.860703,At Risk,2022-04-03
2956,Benjamin Moore,Male,36,Edinburgh,UK,55.907378,-3.231870,High Value,2024-01-23
2957,Kabelo Price,Male,22,Pietermaritzburg,South Africa,-29.645122,30.367474,Champion,2024-08-18
2958,Alexander Naidoo,Male,36,Leicester,UK,52.637243,-1.175785,Loyal,2022-11-21
2959,Jennifer Mnguni,Female,45,San Antonio,USA,29.444917,-98.445068,High Value,2023-08-08
2960,Lesedi Mitchell,Male,52,Sandton,South Africa,-26.126690,28.059445,Occasional,2022-01-16
2961,Mia Zulu,Female,34,Coventry,UK,52.366226,-1.480724,At Risk,2022-09-18
2962,Lucas Mahlangu,Male,37,Hobart,Australia,-42.881453,147.348739,High Value,2023-01-01
2963,Tshepo Wilson,Male,24,Sandton,South Africa,-26.141364,28.062928,Loyal,2022-09-13
2964,Anisha Clarke,Female,22,Cairns,Australia,-16.921086,145.783143,High Value,2023-08-07
2965,Ava Mnguni,Female,59,Hobart,Australia,-42.842412,147.305485,Loyal,2021-01-09
2966,Destiny Mkhize,Female,45,Birmingham,UK,52.439593,-1.927967,New Customer,2022-10-20
2967,Aiden Carter,Male,28,Pretoria,South Africa,-25.700899,28.183937,Dormant,2023-06-21
2968,Nathan Thompson,Male,50,San Antonio,USA,29.416781,-98.497639,Champion,2021-10-16
2969,Harry Carter,Male,51,New York,USA,40.746397,-73.979936,Dormant,2022-03-01
2970,Aria Adams,Female,23,Gold Coast,Australia,-28.024826,153.374166,Occasional,2021-09-06
2971,Alexander Harris,Male,46,Chicago,USA,41.889984,-87.609907,New Customer,2022-12-18
2972,Ethan Moore,Male,56,Chicago,USA,41.837163,-87.609252,At Risk,2022-04-03
2973,Logan Evans,Male,26,Pietermaritzburg,South Africa,-29.595636,30.359640,Occasional,2023-09-17
2974,Brandon Singh,Male,23,Winnipeg,Canada,49.865685,-97.164648,High Value,2024-01-20
2975,Olivia Martin,Female,18,Pietermaritzburg,South Africa,-29.561250,30.412527,New Customer,2021-09-18
2976,Mia Green,Female,61,San Jose,USA,37.306986,-121.912194,High Value,2021-03-28
2977,Carter Campbell,Male,59,Benoni,South Africa,-26.220176,28.321038,Occasional,2023-06-05
2978,Jacob Hall,Male,20,Houston,USA,29.774023,-95.374363,Dormant,2023-02-21
2979,Mia Mthembu,Female,56,San Diego,USA,32.738118,-117.144527,Champion,2024-08-18
2980,Priya Green,Female,24,Darwin,Australia,-12.484428,130.893265,At Risk,2023-05-13
2981,Sandile Robinson,Male,42,Phoenix,USA,33.424069,-112.075322,Occasional,2023-04-09
2982,Nozipho Baker,Female,39,Johannesburg,South Africa,-26.223413,28.020027,At Risk,2024-03-11
2983,Grace Nkosi,Female,43,Manchester,UK,53.486697,-2.225547,Champion,2024-07-01
2984,Henry Brown,Male,43,Canberra,Australia,-35.272248,149.125418,Champion,2024-10-03
2985,Priya Moore,Female,49,Newcastle,UK,54.980232,-1.603372,New Customer,2021-04-25
2986,Lesedi Hughes,Male,28,Edinburgh,UK,56.002611,-3.217154,New Customer,2023-06-02
2987,Chloe Mthembu,Female,53,Miami,USA,25.743019,-80.171106,Loyal,2022-06-24
2988,Thabo Kunene,Male,54,Edinburgh,UK,55.903447,-3.225431,High Value,2024-09-07
2989,Nkosi Brown,Male,59,Brisbane,Australia,-27.455164,152.993204,Loyal,2023-02-22
2990,Jayden Mthembu,Male,64,Belfast,UK,54.608658,-5.948560,Dormant,2023-06-26
2991,Henry Lewis,Male,29,Edinburgh,UK,55.910073,-3.164896,At Risk,2024-09-16
2992,Marcus Martin,Male,25,Durban,South Africa,-29.892578,30.978433,New Customer,2023-10-21
2993,Vikram Ntuli,Male,21,Dallas,USA,32.803331,-96.790891,Loyal,2021-12-16
2994,Kabelo Wilson,Male,59,Vancouver,Canada,49.265861,-123.101690,High Value,2022-01-04
2995,Emily Thompson,Female,53,Birmingham,UK,52.444384,-1.930131,New Customer,2022-05-12
2996,Samuel Mnguni,Male,49,Winnipeg,Canada,49.858751,-97.117983,High Value,2024-03-02
2997,Elijah MacDonald,Male,48,Edinburgh,UK,55.954767,-3.225932,Loyal,2021-12-24
2998,Busisiwe Harris,Female,18,Miami,USA,25.745646,-80.166543,At Risk,2022-06-05
2999,Anisha Roberts,Female,63,Sheffield,UK,53.350044,-1.518708,Dormant,2024-11-19
3000,Brittany Mkhize,Female,47,Port Elizabeth,South Africa,-33.925205,25.573089,Loyal,2023-08-17
3001,Lily Dlamini,Female,47,Hamilton,Canada,43.265913,-79.849788,At Risk,2022-02-02
3002,Neha Price,Female,38,Belfast,UK,54.574165,-5.903444,Loyal,2021-07-10
3003,Karabo Evans,Male,48,Edinburgh,UK,55.958665,-3.231030,High Value,2022-06-15
3004,Hannah Wood,Female,25,Brisbane,Australia,-27.477398,153.032517,High Value,2021-03-17
3005,Lucas Hall,Male,49,Cardiff,UK,51.514353,-3.163732,Dormant,2021-05-07
3006,Daniel Fraser,Male,20,New York,USA,40.691074,-74.038543,Occasional,2022-02-09
3007,Oliver Singh,Male,26,Sandton,South Africa,-26.124742,28.016154,Champion,2023-07-15
3008,Lauren Fraser,Female,64,Brisbane,Australia,-27.516275,153.033926,Dormant,2022-06-05
3009,Musa Smith,Male,47,Chicago,USA,41.886815,-87.613314,High Value,2024-08-18
3010,Sophia Nelson,Female,48,Glasgow,UK,55.846024,-4.299513,Dormant,2022-09-28
3011,Sophia Walker,Female,48,Cairns,Australia,-16.953474,145.816573,Occasional,2023-08-18
3012,Elijah Fraser,Male,59,Hamilton,Canada,43.280312,-79.858687,At Risk,2024-05-01
3013,Nobuhle Green,Female,37,New York,USA,40.695213,-74.011851,At Risk,2021-11-07
3014,Fatima Baker,Female,20,Sandton,South Africa,-26.097950,28.010832,Dormant,2022-11-11
3015,Lauren Kunene,Female,24,Benoni,South Africa,-26.156572,28.278764,High Value,2021-08-03
3016,Nhlanhla Murphy,Male,30,Houston,USA,29.746556,-95.372410,Dormant,2024-02-09
3017,Caleb MacDonald,Male,37,Manchester,UK,53.476039,-2.227949,New Customer,2024-02-21
3018,Marcus Khumalo,Male,63,Port Elizabeth,South Africa,-33.914163,25.565438,Champion,2021-04-20
3019,Logan Reddy,Male,27,Dallas,USA,32.797667,-96.833274,Champion,2024-03-08
3020,Mohammed Thomson,Male,55,San Jose,USA,37.313296,-121.881586,At Risk,2023-05-20
3021,Anisha Scott,Female,53,Chicago,USA,41.881344,-87.641521,Champion,2023-08-27
3022,Madison Patel,Female,30,Denver,USA,39.743440,-104.997132,Champion,2023-05-07
3023,Nathan Thomson,Male,47,London,UK,51.515316,-0.098790,Champion,2023-06-09
3024,Jacob Moore,Male,51,Rustenburg,South Africa,-25.667653,27.205859,High Value,2021-03-13
3025,Oliver Khan,Male,64,Port Elizabeth,South Africa,-34.008543,25.555919,Occasional,2024-10-12
3026,Tebogo Smith,Male,43,Brisbane,Australia,-27.515079,152.986932,Loyal,2022-12-17
3027,Ava Robertson,Female,41,San Diego,USA,32.751128,-117.119583,New Customer,2023-02-09
3028,Lerato Hlongwane,Female,55,Manchester,UK,53.470443,-2.238432,At Risk,2022-04-10
3029,Abigail Robertson,Female,23,Durban,South Africa,-29.893467,31.056170,Occasional,2024-08-16
3030,Victoria Robertson,Female,22,Dallas,USA,32.783525,-96.840175,High Value,2022-09-06
3031,Lauren Anderson,Female,40,Leicester,UK,52.659924,-1.163676,High Value,2021-02-14
3032,Logan Clarke,Male,21,Gold Coast,Australia,-27.986139,153.372042,High Value,2021-04-16
3033,Ethan Johnson,Male,53,Leeds,UK,53.796498,-1.509861,Occasional,2023-04-08
3034,Mandla Stewart,Male,40,Benoni,South Africa,-26.197975,28.337136,At Risk,2021-05-03
3035,Victoria Evans,Female,38,Pretoria,South Africa,-25.791052,28.234240,High Value,2024-09-22
3036,Sipho Roberts,Male,30,Benoni,South Africa,-26.184039,28.344804,At Risk,2021-11-17
3037,Carter Smith,Male,44,East London,South Africa,-32.989232,27.960892,High Value,2023-05-28
3038,Olivia Brown,Female,33,Liverpool,UK,53.361744,-3.002661,Occasional,2023-06-03
3039,Yusuf Mthembu,Male,24,Soweto,South Africa,-26.286537,27.850898,New Customer,2021-02-05
3040,Oliver Masondo,Male,51,Leeds,UK,53.793097,-1.558198,High Value,2024-05-22
3041,Harry Smith,Male,64,Edinburgh,UK,55.971487,-3.153818,Occasional,2024-04-13
3042,Samantha Mthembu,Female,43,Winnipeg,Canada,49.914612,-97.185083,Dormant,2024-11-21
3043,Samuel Vilakazi,Male,30,Soweto,South Africa,-26.235796,27.898674,High Value,2022-03-12
3044,Dylan Scott,Male,35,London,UK,51.512220,-0.131613,At Risk,2024-11-19
3045,Brianna Davis,Female,18,Phoenix,USA,33.413877,-112.087884,New Customer,2023-01-08
3046,Layla Brown,Female,42,Edmonton,Canada,53.500973,-113.472896,New Customer,2022-01-03
3047,Elijah Phillips,Male,29,Chicago,USA,41.913164,-87.674144,High Value,2021-09-07
3048,Oliver Mthembu,Male,60,Polokwane,South Africa,-23.906446,29.430990,New Customer,2021-12-07
3049,Themba Thomson,Male,21,Atlanta,USA,33.778571,-84.437657,Dormant,2021-06-20
3050,Lesedi Robinson,Male,21,Manchester,UK,53.514487,-2.291000,Dormant,2023-05-25
3051,Alexander Pillay,Male,54,London,UK,51.509612,-0.084407,Loyal,2023-10-20
3052,Abigail Clarke,Female,61,Liverpool,UK,53.376831,-2.959326,Champion,2024-10-04
3053,Brianna Roberts,Female,61,Newcastle,UK,54.962366,-1.635730,Loyal,2024-03-04
3054,Emma Moore,Female,25,Polokwane,South Africa,-23.930922,29.478559,Loyal,2024-03-16
3055,Thandeka Jackson,Female,54,Denver,USA,39.733465,-104.968847,Champion,2023-02-10
3056,Lily Taylor,Female,21,Glasgow,UK,55.854176,-4.301156,Dormant,2022-03-15
3057,Lily Perez,Female,48,Bloemfontein,South Africa,-29.083240,26.156957,High Value,2023-12-17
3058,Amanda Hlongwane,Female,43,Adelaide,Australia,-34.926665,138.595981,Dormant,2021-02-16
3059,Ethan Thomson,Male,28,Nottingham,UK,52.923825,-1.132731,High Value,2024-01-08
3060,Vikram Brown,Male,31,Cardiff,UK,51.510792,-3.217464,Champion,2023-01-02
3061,Jordan Taylor,Male,63,Edmonton,Canada,53.542525,-113.523321,Occasional,2021-07-22
3062,Emily Taylor,Female,45,Soweto,South Africa,-26.265170,27.813376,Occasional,2023-03-01
3063,Noah Nelson,Male,21,Leeds,UK,53.773031,-1.504056,Loyal,2024-02-09
3064,Thabo Zwane,Male,30,New York,USA,40.717005,-73.991091,Loyal,2022-10-23
3065,Ravi Roberts,Male,22,Rustenburg,South Africa,-25.658534,27.242105,Occasional,2023-10-05
